H_tub_ID	HT16cellA	HT16cellB	HT16cellC	HT32cellA	HT32cellB	HT32cellC	HT4cellA	HT4cellB	HT4cellC	HTEGGA	HTEGGB	HTEGGC	HTGA	HTGB	HTGC	HTMBA	HTMBB	HTMBC	HTPRA	HTPRB	HTPRC
HTU_3172.t1	0	0.12	0	0	0.50	0	0	0.33	0	0	0	0	0	0.33	0	0	0.58	0	0.33	0	0.38
HTU_2592.t1	0	0	0	0	0	0	0	0	0.50	0	0	0	0	0.50	0	0	1.50	1	4.50	3	3
HTU_3532.t1	268.33	280	307.37	263.52	244.33	392.67	70.12	216	476.50	169	148.62	410.25	24	37.50	43.50	37.25	49.50	20.11	37.50	47.17	34.50
HTU_3532.t1.1.5f2ccb4e	236.33	245	282.37	233.52	217.33	334.67	66.12	190	433.50	157	137.62	382.25	21	36.50	34.50	36.25	45.50	16	33.50	40.17	31.50
HTU_3306.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTU_2898.t1	0	0	0	0	2	0	2	0	1	1	0	0	1	0	2	0	4	0	0	0	0
HTU_3494.t1	1	1	0	2	2	1	1	0	2	0	0	0	4	6	4	6	6	4	2	0	0
HTU_2825.t1	877	1145	925	918	1055	1080.00	527	590	1380.00	390.00	246	501	240	259	301	172	745	135	624	701	565
HTU_2661.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
HTU_3307.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTU_3358.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTU_2409.t1	0	0	1	1	0	1.33	0	0	0	0.33	0	0	0	6.50	16.83	12	24	4	15.33	10	14
HTU_3668.t1	1.40	0	1	0.25	0.83	1.50	0.50	1	0	0	0.50	0	20.90	53.90	40.30	28.40	78.78	42.75	28.83	12.83	23.73
HTU_2281.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0
HTU_3191.t1	1	0	0	0	0	0	0	0	0	0	0	0	5	14	17	2	3	8	12	21	6
HTU_2633.t1_HTU_2634.t1	2333	1819	1401.17	2451.50	1348.50	1590.75	514.50	1051.50	1115	175.50	314	269	167	152.50	204	420	446	263	220.50	210.50	207
HTU_3426.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
HTU_2802.t1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	16	8	8
HTU_3476.t1	32	49	20	46	20	18	4	7	32	0	3	5	17	14	19	42	24	9	10	7	6
HTU_3613.t1	1537	1995	2171	1476	1398	2466	524	1576.25	2261	1190	1167.00	1290	705	1255	1290	1678	1979	1217	1103	1073	1076
HTU_3242.t1	3.67	0	0	1.33	0	0	0.33	0	0.33	0.67	0	0	6.67	64.58	9.50	47.50	6.17	8.67	28.83	24.83	14.00
HTU_3708.t1	6.83	19.00	0.50	5.75	21.33	0	0.67	0	0	0	0	0	1	1.67	0	2.67	6.50	0	2.50	4.25	2.50
HTU_3049.t1	180	154	221	192	144	244	66	168	220	30	25	109	112	158	205	138	203	155	149	170	192
HTU_2771.t1	1	2	2	0	1	1	1	0	0	0	0	0	24	8	18	6	14	2	159	520	254
HTU_2574.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTU_2795.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTU_3512.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTU_2513.t1	1	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	3	0	2	2	2
HTU_2874.t1	229.07	215.33	193.37	214.70	179.37	213.37	55.75	112.03	143.00	72.33	65.50	72.33	37.17	54.33	50.33	67.33	100.37	48.67	128.17	198.50	141.70
HTU_3536.t1	4	5.50	1	2	2	1	0	1	1	0	0	0	3	2	0.17	1	1	0	7	3.33	7.33
HTU_2401.t1	3	1	0	2	1	1	0	0	0	0	0	1	1	4	210	9	127	2	0	0	0
HTU_3089.t1	72.16	69.83	52.33	74.83	49.83	53.50	33.16	53.00	50.16	14.00	11.50	9.50	9.50	8.00	8.83	6.00	7.67	7.83	41.66	45.16	40.33
HTU_3089.t1.1.5f2ccb47	76.16	73.33	55.33	80.08	51.08	55.75	33.91	54.75	53.16	14.25	11.25	10.25	9.75	8.00	8.58	6.00	7.67	8.08	42.16	46.16	41.08
HTU_3089.t1.2.5f2ccb47	74.66	72.83	54.83	77.58	50.58	55.75	33.91	54.75	51.16	14.25	11.25	10.25	9.75	8.00	8.58	6.00	7.67	8.08	41.16	45.66	40.58
HTU_3089.t1.3.5f2ccb47	70.83	69.16	52.00	74.50	49.50	53.50	33.16	52.00	50.16	14.00	11.50	9.50	9.50	8.00	8.83	6.00	7.33	7.83	41.66	45.16	40.33
HTU_3089.t1.4.5f2ccb47	74.83	72.66	55.00	79.75	50.75	55.75	33.91	53.75	53.16	14.25	11.25	10.25	9.75	8.00	8.58	6.00	7.33	8.08	42.16	46.16	41.08
HTU_3089.t1.5.5f2ccb47	73.33	72.16	54.50	77.25	50.25	55.75	33.91	53.75	51.16	14.25	11.25	10.25	9.75	8.00	8.58	6.00	7.33	8.08	41.16	45.66	40.58
HTU_3168.t1	3254	3460.50	2245	3638	2521	2893.00	924	1658	1532	476	528	517	244	269	275	782	881	458	198	243	194
HTU_2820.t1	5	7	9	7	6	8	5	6	29	2	0	4	93	191	106	181	268	150	141	127	139
HTU_2551.t1	3177	2814.33	3109.17	3567.96	2250.83	3666.17	525.00	2167.33	2055.00	444	282.83	336	433.33	460	492.50	515.50	486.33	245.33	537.17	535.70	546.50
HTU_2393.t1	968	976	975.50	949	847	1047.50	424	722.50	922	283	316.50	469	2099	2859.50	2777.50	2132	2468	1542.50	4757.50	5113	5330.67
HTU_3458.t1	1	0.50	0	0.55	0.92	1.08	0	0.50	0	0	0	0	0	0	0	1.50	0.50	0	0.92	0	0.75
HTU_2339.t1	1	0.50	0	1	1.50	0	0	1.33	0.50	0	0	0	3.50	7.50	6	4.83	5	6.50	15.67	42.50	26.33
HTU_2232.t1	73.58	62.50	51.33	67	39	58.50	23	44	50	12.50	16	20.50	1.50	5.50	3.50	5	13	3	2.50	1	3.50
HTU_2873.t1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTU_3165.t1	0	0.78	0	0.39	0	0.40	0	0	0	0	0	0	13.41	6.54	9.75	39.39	17.73	15.22	16.28	5.57	13.20
HTU_2734.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HTU_2826.t1	38.17	40.00	46.50	37.17	50.67	27.83	24.50	47.67	75.50	6.33	17.67	13	545.00	254.00	145.17	77.67	256.33	121.33	768.50	778.17	816.17
HTU_3688.t1	253.00	348.67	347.83	281.67	196.50	376.33	34.50	105	444.00	15.50	13	135.50	209.67	336.00	398.17	657.33	837.50	543.83	324.00	330.33	280.67
HTU_2579.t1	207.00	234	250.00	192.50	230.50	293.50	64.50	169.33	260.50	128.50	85.50	183.50	18	18.33	17.50	26.50	27	24	25.33	28	22
HTU_2515.t1	5	10	6	12	11	9	0	1	3	0	1	0	4	2	3	4	2	0	6	8	2
HTU_2577.t1	1.40	0.45	1	1.45	1.75	1.08	0.58	1.40	1.15	0.50	0.25	1.03	0.73	1.65	4.03	0.95	2.57	5.02	10.30	1.12	10.32
HTU_3433.t2.1.5f2ccb4c	377.05	377.75	360.25	394.75	287	427	61.62	241.06	287.50	52.33	57	63.38	131.75	152.75	123.75	193.50	179.30	110.64	141.03	157.88	167.86
HTU_3433.t2.2.5f2ccb4c	377.05	376.75	360.25	394.75	286.50	427	61.62	241.06	287.50	52.33	57	63.38	131.75	152.25	123.75	193	179.30	110.64	140.53	157.88	167.36
HTU_3433.t2	376.55	375.75	359.25	393.75	286.50	427	61.62	239.56	287	52.33	57	63.38	131.25	152.75	123.75	193	179.30	110.64	141.03	157.88	167.86
HTU_3433.t1	376.55	374.75	359.25	393.75	286	427	61.62	239.56	287	52.33	57	63.38	131.25	152.25	123.75	192.50	179.30	110.64	140.53	157.88	167.36
HTU_2356.t1	0	0.33	0	0	0.50	0	0	0	0	0	0	0.50	4.00	4.83	1.67	3.67	7.08	1.33	18.42	20.58	19.67
HTU_2451.t1	168.17	204.83	224.10	196.00	160.83	252.50	52.00	148.00	243.67	63.00	44.83	114.33	107.27	69.98	173.22	95.54	110.12	71.07	130.37	136.93	164.56
HTU_2355.t1	1	0.50	0	1	0.50	0	0	1.67	0.50	0	0	0	3.50	4.50	5	3.83	4	5.50	10.00	36.50	18.83
HTU_2623.t1	1117	1632	1201	1332	1615	1537	743	1084	1465	371	482	753	168.50	228	207	359	443	203	517	554	545
HTU_2821.t1	947	1337	1189	964	990	1392	315	899	829	1342	1226	797	298	304	322	568	693	347	384	455	379
HTU_3578.t1	0.33	1.85	1	1.50	0	0	0.60	2.75	0.50	2.50	2.50	0.75	3.48	0.50	1.50	2.92	0.25	16.68	12.25	22.22	26.75
HTU_3479.t1	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0	0	0	0	0	0.50	0	0
HTU_3370.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTU_2258.t1	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0.12	0	0	0	0
HTU_2218.t1	3	6	0	1	2.50	0.50	0	1	0.50	0	0	0.50	1.50	0.50	0.50	6.50	7	2.50	2.50	3.50	3
HTU_3121.t1	1.33	4.03	0.50	1.40	1.67	1	1.50	0.83	0.25	0.50	0	0	0	0	0	0	0	0.33	0	0	0.50
HTU_2589.t1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.50	0	0	1.50	0
HTU_2314.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTU_3005.t1	21	23	23	32	19	23	1	17	13	0	2	1	0	0	1	1	1	0	0	0	0
HTU_2614.t1	0	0	0	0	0	0.50	0	0	0.50	0	0	0	2	1.50	0	8.75	5.50	5.50	10	11	7.50
HTU_3022.t1	513.00	467	283	537	398	353	61	229.50	341	152	212	290	780	846	797	795.00	792	631	1171	1301.00	1295
HTU_2364.t1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	5	3	4	0	1	1
HTU_2431.t1	0.29	0.88	0	0	0.11	0	2	0	0	0.12	0.11	0.58	0	0	0	0	0.17	0.25	0	0.12	0
HTU_3702.t1	318	240	320	338	249	386	111	230	316	49	51	61	192	82	155	183	239	71	234	260	277.00
HTU_3355.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTU_3669.t1	0	0	0	0	0	0	0	0	0	0	0	0	0.14	2.14	1.14	0.27	0	1	2.25	0.25	0
HTU_2375.t1	0	0	1	8	4	3	0	0	0	7	0	0	17.00	1	10	40	32.00	29	31	8	25
HTU_3098.t1	4644	5680	2481	4333.00	2953	2896	440	1629	1896	193	204	274	106	72	167	533	428	126	194	170	190
HTU_2518.t1	1316.50	1342	1151.00	1421	896	1414.50	171	939	1033	1205	1277	1172.00	1141	1168	1315.00	1396.67	1711	970	2119	2231.50	2009
HTU_2746.t1	201.83	164.83	136.50	190.50	138.33	157.50	34.67	104.17	277.67	101.83	121.50	253.33	229.67	446.67	290.83	290.67	288.43	265.00	231.67	168.50	216.17
HTU_3496.t1	287	286	151	322	186	163	48	155	171	36	48	52	47	67	71	152	218	59	17	19	14
HTU_3035.t1	27	17	31	62	54	103	9	4	11	9	8	3	7978	12899.00	12274	10705	16162.00	10435.00	6169	7615	5516
HTU_2504.t1	1	2	3.17	0.33	3.00	2.67	0	0	1	0	0	0	4.67	2.83	5.17	38.67	37.17	2.50	7.33	3.67	6.17
HTU_3690.t1	451	390	317	488	268	412	211	325	338	453	530	520	40	64	27	93	75	61	56	76	52
HTU_3383.t1	0	2	3	0	2	1	0	1	1	0	1	2	111	226	199	83	119	59	210	266	181
HTU_3444.t1	0	0.50	0	1	0	0.50	0	0.50	0	0	1	0.33	1.83	1.17	1.83	0.83	1.50	1.00	2.50	1.33	3.00
HTU_2915.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HTU_2544.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTU_3248.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTU_2773.t1	100	34	32	88	34	32	38	10	12	3	2	1	28	77	35	82	73	40	110	62	94
HTU_3103.t1	137.50	123.50	117.50	148	120.50	168.83	45.50	89	108	20	14	23.50	23	28	17	19	21	18	41.50	41	42
HTU_2318.t1	5.00	43.00	13.83	6.00	38.17	19.83	2.83	12.67	0.83	0.83	0	0.50	0	1.33	0.83	2.17	3.00	0.50	0	1	0
HTU_3122.t1	1.50	3	1.50	2.50	1	0	0.33	0	0	0.20	0	0.50	0	0	0	0	0	0	0	0	0
HTU_2620.t1	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0.93	0.37	0.17	0.11	0.48	0.49	0.17	0.42
HTU_2578.t1	425.00	515	584.50	380.50	382.50	719.50	76	359.50	579.50	225.50	149.50	307.50	34.00	42	46	29	68.50	45	54.50	56.50	53.00
HTU_3661.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
HTU_3314.t1	0	17.50	0	0	21.50	0	6	0	134	9	0	62.50	1.50	0	0	0	0.50	0	1.50	1	2.50
HTU_3076.t1	279	331	275	286	207	323	43	177	212	60	54	68	251	365	386.00	300	352	260	370	463	402
HTU_2251.t1	0	0	0.12	0.33	0	0	0	0	0.17	0	0	0.10	0.68	0	0	0.25	0.46	0.25	0	1	1
HTU_3024.t1	1120	1334	923	1060	849	985	175	402	939	127	133	192	22	23	64	106	111	37	48	41	72
HTU_2328.t1	0.50	1.50	0	1	2	0	0	0	0	0	0	1	3	2.50	1.50	6.50	3.50	2	3	1.50	4
HTU_3662.t1	0.33	1	1.67	2.34	0.50	3.67	1.50	0	0	0.50	0	0	3.50	0.45	6.84	8.99	4.39	1.48	5.62	0.29	12.83
HTU_2728.t1	57.50	63	52.50	48.60	44	67.50	21	33.50	67.50	14	10	28.50	40.50	62.00	53.50	79	105.17	56	43.50	42.67	44
HTU_3466.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33	0	0	0	0	0
HTU_3551.t1	706.67	811.50	670.83	775.75	578.73	856.10	85.67	343.00	524.25	33.00	35.67	40.33	69.50	113.17	83.33	105.33	153.50	76.17	125.83	118.17	108.17
HTU_2533.t1	349	690	700	365.00	686	883	185	747	623	357	635	547	805	774	719	753	1162	878.00	643	727	703
HTU_2972.t1	103.50	116.50	117	105	78.83	138.50	32.60	48.50	25	16.50	6.50	3	8	2.50	11.50	17.50	16.50	4	20	18	16.50
HTU_2525.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50	1.50	0	0.50	2
HTU_3350.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTU_2239.t1	2.50	2.50	0.33	0.83	2.00	0.83	0.33	0	0.33	1.00	0	0.67	0.67	0.83	0	0.67	0.33	0.50	0	1.67	0
HTU_2505.t1	0	0	0	0	0	0	0	0	0	0	0	0	1.33	1.00	0.67	1.17	1.92	0.50	1.83	1.00	0.50
HTU_2240.t1	1.67	1.00	0	2.00	0.67	0.33	0	0	1.00	0	0	1.67	1.00	0	0	0.33	1.00	0.33	0.67	0.67	0
HTU_3281.t1	54	38.50	36	51	35.50	46	18	32	37	19	15	24	6.50	4.50	7.50	15	11.50	10.50	8.50	9	12.50
HTU_2966.t1	7.75	7.25	10.50	11.75	13.25	18.50	13.25	14.50	21.75	12	6.75	20.75	559.92	698.83	545.50	528.00	534.25	288	556	536.75	625.83
HTU_2966.t1.1.5f2ccb58	7.75	7.25	9.50	11.25	12.75	17.50	13.25	14	21.25	12	6.75	20.25	553.92	690.83	542.50	518.50	519.25	289.50	548	529.25	616.33
HTU_3047.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
HTU_2545.t1	56969.50	68852.50	45026	61053.42	69712.75	53063.25	56277.50	46642.25	52581.75	101438.58	110674.17	117410.37	301.50	306	224	804.50	1294	444	55	56.50	73.50
HTU_2545.t1.1.5f2de399	56847.50	68709.50	44879	60938.42	69577.75	52925.25	56216.50	46501.25	52440.75	101069.58	110497.17	117192.37	298.50	305	224	803.50	1291	441	54	55.50	73.50
HTU_2870.t1	0	2	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0
HTU_3104.t1	0	0	0	0	0.17	0	0	0	0	0	0	0	0.29	0	0	0	0.20	0.10	1	2	0
HTU_2607.t1	0	0	0	0	0.50	0	0	0	1.50	0	0	0	1	0.50	1	8	7	3	1.50	1	1
HTU_3109.t1	2	1	1	8	1	2	0	0	0	0	0	0	1	3	4	2	4	2	22	44	18
HTU_2855.t1	0	0.14	0.12	0.50	0.50	0.35	1.02	0	0.25	1.12	0.14	0.20	0.11	0.31	0	0.25	0.24	0	0.50	1.12	0
HTU_2408.t1	2	4	9	5	9	10	2	3	1	3	0	0	2294.00	2778	1838	1377	2264	1425	1907.00	2409	1895
HTU_3737.t1	0	0.50	0	0	0.50	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	1.00	0
HTU_3614.t1	809.46	754.00	514	899.83	609.50	671	182	397	616.00	602	443.25	564	358.00	285	237.00	254	297	157	610.83	631.00	571.00
HTU_3003.t1	0	0	0	0	0	0	0	0	1	0	0	0	0	1.50	0	0	0	0	0	1	0
HTU_3622.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTU_2585.t1	540	674.50	655.50	641.50	523	781	177.50	667	558.50	606.50	795.00	644	1203.00	2073.50	1166	1468.33	2420.42	1727.83	768	510	721
HTU_3664.t1	2.70	0.50	0	2.76	1.50	2.50	0.50	1.83	0.33	0	1.83	0	20.43	54.92	51.71	32.95	99.71	71.06	41.58	13.21	47.57
HTU_2335.t1	119.66	83.67	80.67	121.66	74.00	101.67	45.67	46.00	70.67	21.33	22.00	36.67	1.67	2.33	8.33	22.67	23.00	4.33	3.33	2.67	4.33
HTU_3356.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTU_2354.t1	389.91	464.96	453.87	363.46	304.90	494.33	81.75	291.85	331.75	203.58	234.33	220.75	136.67	327.06	243.50	702.58	1067.49	525.49	151.33	152.50	140.62
HTU_2685.t1	7	11	8	12	12	25	6	13	21	2	3	2	3	4	1	10	5	4	1	2	4
HTU_3201.t1	1420	1540	1098	1432	1136	1472	189	780	1174	176	146	251	266	218	184	285	188	166	490.00	554	456
HTU_3514.t1	10	16	7	10	10	8	3	3	1	1	0	0	46	14	48	17	20	15	407	512	379.50
HTU_2392.t1	316.75	470.25	314.50	345.50	371	397.75	70.50	158.50	236	37.50	31.50	36.50	36.50	67.50	84	204.50	306.25	89	83	76.25	91.50
HTU_2392.t1.1.5f2ccb3d	304.75	452.25	296.50	331.50	344	379.75	69.50	151.50	225	36.50	30.50	35.50	33.50	64.50	88	199.50	289.25	83	81	73.25	91.50
HTU_2824.t1	506	508	323	465	325	414	70	270	395	77	72	124	200	243.50	286	361	445	228	372	360	331
HTU_3706.t1	76.50	113.35	83.06	89.40	94.80	88.70	33	82.60	64.75	50.50	66.75	32.75	67.85	57.10	95.60	66.10	43.98	33.80	115.26	155.60	103.55
HTU_3706.t1.1.5f2ccb4f	47.50	77.35	58.06	58.40	55.80	66.20	24.50	61.10	55.75	33	56.25	33.25	50.35	43.60	71.60	39.60	28.48	20.30	78.76	105.10	76.55
HTU_3706.t1.2.5f2ccb4f	24	35.25	22.25	24.50	22.75	28	5	21	26.75	13.50	18.75	8.75	16.25	15	30.50	16	19.25	13	41.50	40.25	29
HTU_3706.t1.2.5f2ccb4f.1.5f2de389	23	28.25	18.25	21.50	18.75	24.50	4.50	17.50	23.75	10	15.25	7.25	12.75	11.50	22.50	12.50	13.75	8.50	33	30.75	25
HTU_3163.t1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
HTU_2265.t1	0	0	0	0	0	0	0	0	0.80	0	0	0.50	0	0	0.77	0	0.17	0.17	0	0.17	0
HTU_2382.t1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTU_2373.t1	506.50	453	220	377.50	333	226.50	113	302	318	54	53	74	105	137	137.14	148	200	107	141	145	151
HTU_2944.t1	77.83	88.42	54.75	108.67	99.25	65.08	18.17	33.78	42.28	7.33	4.67	4.83	17.58	22.58	21.58	50.33	79.42	29.75	26.83	17.83	22.25
HTU_2233.t1	0.54	1.17	1.33	0.25	0.95	1.31	0.70	0.33	0	0.25	0	0	2.16	0.52	4.56	5.53	9.57	1.76	4.84	5.53	1.80
HTU_2487.t1	11	10.50	4.50	37.50	12	6.50	2.50	5.50	5.50	2	0.50	1.50	99.73	29.00	66.42	38.50	24.00	6.92	71.75	51.67	74.83
HTU_2316.t1	0	0	0	0.50	0	0	0	0	0	0	0	0	0.50	0	0	1	0	0	0	1	0.50
HTU_2654.t1	98	39	25	111	45	33	35	29	30	19	7	13	118	62	124	177	168	78	118.50	139	154
HTU_2786.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0
HTU_3533.t1	1538.00	1198	1543	1654.50	950.50	1867.50	261	1426.00	1272	443	509	421	906.00	894.00	853	1081.50	1415	974.50	2128.00	2051.50	2234.00
HTU_2997.t1	1.67	2.17	1.50	1.50	2.17	0.33	0.50	0	0.33	1.17	0	1.00	2.67	2.67	1.50	0.67	1.00	0	1.17	1.83	0.83
HTU_2816.t1	95	146	167	99	155	226	106	203	240	25	29	51	76	103	61	67	109	47.50	166	168	200
HTU_2271.t1	44.77	1.20	87.23	62.25	2.40	87.15	10.95	51.83	136.00	6.90	9.12	32.62	3.15	26.38	30.05	9.40	12.13	10.80	11.90	22.88	12.45
HTU_3055.t1	63	12	13.50	76.50	11	16.50	15.50	46	26.50	57.50	60	26	736.50	441.50	454	647.50	640.50	456	433	576	521.50
HTU_3055.t2	63	12	13.50	76.50	11	16.50	15.50	46	26.50	57.50	60	26	736.50	441.50	454	647.50	640.50	456	433	576	521.50
HTU_3398.t1	1	0	2	1	0	0	0	0	0	0	1	0	1	1	0	3	2	2	5	13	11
HTU_3625.t1	0.33	0.58	0.33	0	0	0	0.33	0.33	0.50	0	0	0	0.50	0.50	0	0.33	0.25	0	2.17	2.17	0.33
HTU_3673.t1	3.67	5.32	5.73	4.62	3.40	8.90	2.50	3.50	2.60	0	0	0	11.00	8.23	14.08	10.62	11.83	9.17	20.17	5.67	26.42
HTU_3579.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTU_3730.t1	4.42	4.92	1.62	8.00	2.50	0.92	0.50	0.58	2.83	0.58	0.25	0.75	0	0.20	0	0	0.33	0.50	1.58	0	0.92
HTU_3677.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20	0	0	0	0	0	0
HTU_2454.t1	3.03	2.34	1.62	2.34	3.15	2.09	0.73	1.80	1.61	0	0.68	1.21	0	0.17	0.31	0.82	0.62	0.14	0	0.14	0.62
HTU_3149.t1	76	49.50	48	71	37	50	33	43	116	9	10	26	371.50	267	296.50	116	127	72.50	531.50	596.50	491.50
HTU_2668.t1	132	80	170	156	63	175	82	125	115	29	25	30	52	77	66	111	130	90	56	44	60
HTU_3561.t1	0	0.50	0	0	0	0.33	0	0.33	0	0	0.50	0	0.50	0	1	2.58	0.75	1.08	5.17	3.08	4.83
HTU_2370.t1	92	227	187	66	178	211	143	68	120	43	22	49	25	26	40	35	52	19	34	36	33
HTU_3611.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50	0	0	0	0
HTU_2511.t1	9.50	12	9	8	5	11.50	1.50	2	7	0.50	2.50	3.50	109	11.50	9	13	7	6	2349.50	2605.50	2250.00
HTU_2511.t1.1.5f2ccb54	25.50	27	18	19	12	24.50	6.50	13	10	2.50	5.50	4.50	208	18.50	19	20	21	10	4078.50	4498.50	3860
HTU_2423.t2	8.28	1.36	6.26	9.09	1.90	8.46	1.63	2.20	9.40	0.92	0.80	2.21	3.90	4.13	4.70	4.69	5.01	3.28	2.59	2.10	1.89
HTU_2590.t2	0	0	0	0	0.12	0	0	0	0	0	0	0	3.00	2.50	3.33	0.50	0.88	0.12	15.72	19.29	20.82
HTU_2590.t1	0	0	0	0	0.12	0	0	0	0	0	0	0	3.00	2.50	3.33	0.50	0.88	0.12	16.06	19.79	21.32
HTU_2478.t1	461.33	203.17	1358.93	527.50	198.33	1661.17	252.25	145.50	253.83	255.33	61.03	104.67	758.58	742.33	564.58	847.67	496.50	295.17	912.42	1169.33	953.75
HTU_2674.t1	0	1	2	0	0	1	0	0	0	0	0	0	396.00	484.00	320.00	418.00	486.00	494.00	577.00	581.00	556.00
HTU_2391.t1	0	0	0	0	0	0	0	0	0	0	0	0.33	3	3	5	2	1	14	8.33	3	10.33
HTU_2347.t1	0	0	0.12	0	2	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0.24	1.50	0
HTU_2523.t1	1035.33	1068.00	691.67	1138.00	964.33	892.00	399.00	642.00	744.67	296.00	316.00	329.00	267.33	298.67	270.33	534.00	537.00	363.00	113.00	117.00	145.00
HTU_2858.t1	1.50	1.50	3.50	0.50	2	1.50	0	0.50	0	0	0	0	19.17	28.83	13.33	8.83	8.50	9.00	4.00	2	5.50
HTU_3711.t1	14	100	86	9	101.50	101	96	43	18	151.50	77.50	27	182.50	804	665.50	295.50	483.50	209.50	323.50	257	294.50
HTU_2626.t1	909	912	559	977	620	712	126	334.00	524	135	178	191	92	97	164	181	185	101	99	80	82
HTU_2687.t1	4	4	11	7	3	9	6	10	12	1	4	3	2	0	3	1	5	2	3	2	0
HTU_2534.t1	335	333.00	460	456	346	524.00	64	319	335	44	141	125	1257	1960	1756	1513.00	1989	969	1391.00	1415	1309
HTU_2496.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0
HTU_3506.t1_HTU_3505.t1.1.5f2de387	169.08	170.83	189.50	203.17	129.33	220.75	10.50	96.50	92.50	24.50	42.17	21.00	5.83	6.17	4.83	15.17	35.50	11.33	14.00	10.00	7.83
HTU_3506.t1_HTU_3505.t1.2.5f2de387	168.08	167.83	189.50	198.17	128.33	220.75	10.50	93.50	91.50	24.50	42.17	20.00	5.83	6.17	4.83	15.17	35.50	11.33	14.00	10.00	7.83
HTU_3506.t1_HTU_3505.t1	353.83	1064.83	451.83	310.92	937.33	521.00	252.00	881.33	397.00	856.33	1078.50	270.00	116.00	177.17	52.83	123.67	236.50	108.83	214.00	181.50	143.83
HTU_3600.t1	216	197	297	245	197	381	133	204	327	290	95	123	500	725.00	380	469	455	441	633	784	746
HTU_3159.t1	1005.50	1201	809	968	861	936	605	667	708	94	83	123	322	346	402.50	540	594.50	335.33	306	275	320
HTU_2311.t1	0	0	3	3.50	0	4	0	0	0	0	0	0	0	2	1	5.50	8	0	5.50	0.50	0
HTU_3658.t1	0	0	0	2.81	1	0	0	0	1	0	1	0	1.33	1.95	0.14	3.79	5.73	0.14	0.95	1.79	0.50
HTU_2671.t1	14	14	51	14	16	42	4	7	2	10	4	4	7356	10604	7592	5552	10158.00	5870	12156	12873	12955
